CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014;
03605X0503/SOURCE;72286;SAINT-GERVAIS-DE-VIC;72;AELB;97,85;1;72286_FRGG080_FRGG090;532297,7147;6755320,469;GG090;GG090;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
03238X0006/F;72296;SAINT-MAIXENT;72;AELB;140;27.5;72296_FRGG141_FRGG081;525550,3172;6779339,13;GG081;GG081;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
03588X0009/F;72299;SAINT-MARS-D'OUTILLE;72;AELB;135;125;72299_FRGG081_FRGG090;504578,7769;6754106,133;GG081;GG090;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03591X0033/P;72300;SAINT-MARS-LA-BRIERE;72;AELB;59;3.35;72300_FRGG081_FRGG138;502847,3332;6773548,405;GG138;GG138;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui;
03591X0092/F;72300;SAINT-MARS-LA-BRIERE;72;AELB;90;72;72300_FRGG120_FRGG081;503298,0771;6775774,783;GG081;GG081;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03593X0001/F1;72303;SAINT-MICHEL-DE-CHAVAIGNES;72;AELB;99,45;33;72303_FRGG141_FRGG081;517994,5018;6768647,839;GG081;GG081;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
03593X0002/F2;72303;SAINT-MICHEL-DE-CHAVAIGNES;72;AELB;98,8;32.5;72303_FRGG141_FRGG081;519454,6738;6772245,993;GG081;GG081;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
02875X0004/F;72305;SAINT-OUEN-DE-MIMBRE;72;AELB;82;16.1;72305_FRGG120_FRGG121;481312,6544;6802295,68;GG120;GG121;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
02875X0038/F3;72305;SAINT-OUEN-DE-MIMBRE;72;AELB;80;;72305_FRGG120_FRGG121;482220,3274;6802070,844;GG120;GG121;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03583X0175/F1;72310;SAINT-PAVACE;72;AELB;45;215;72310_FRGG081_FRGG113;491030,359;6775572,526;GG081;GG113;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03583X0176/F2;72310;SAINT-PAVACE;72;AELB;45;177;72310_FRGG081_FRGG113;490692,8218;6774523,508;GG081;GG113;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03577X0001/P;72312;SAINT-PIERRE-DES-BOIS;72;AELB;50;9;72312_ _FRGG079;465515,6326;6764095,415;GG079;GG079;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
03217X0021/SOURCE;72321;SAINT-SYMPHORIEN;72;AELB;99;3.5;72321_ _FRGG020;463171,7064;6782155,482;GG020;GG020;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
02877X0003/F;72326;SAOSNES;72;AELB;110;20;72326_ _FRGG079;501445,1352;6807314,655;GG079;GG079;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
03594X0005/F2;72333;SEMUR-EN-VALLON;72;AELB;135,79;17;72333_FRGG141_FRGG081;525170,3966;6773367,05;GG081;GG081;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03581X0002/F;72339;SOULIGNE-FLACE;72;AELB;66;56;72339_FRGG120_FRGG121;476507,5021;6767312,441;GG120;GG121;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03227X0054/F;72340;SOULIGNE-SOUS-BALLON;72;AELB;94;28.5;72340_FRGG120_FRGG081;494653,3904;6785814,665;GG081;GG081;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03234X0521/F;72342;SOUVIGNE-SUR-MEME;72;AELB;100;190;72342_FRGG120_FRGG141;525680,0755;6792742,173;GG141;GG141;Hors RCS et RCO;;;;;;;;oui;;;;;;
03234X0533/F3;72342;SOUVIGNE-SUR-MEME;72;AELB;100;20;72342_FRGG120_FRGG141;525243,9811;6792658,25;GG081;GG141;Hors RCS et RCO;;;;;;;oui;;;;;;;
03234X0532/F2;72342;SOUVIGNE-SUR-MEME;72;AELB;100;154;72342_FRGG120_FRGG141;524882,252;6792786,689;GG141;GG141;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
03234X0507/P1;72342;SOUVIGNE-SUR-MEME;72;AELB;85;4.5;72342_FRGG141_FRGG138;526201,2514;6792427,589;GG138;GG138;RCS;;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;;;
03241X0501/SOURCE;72353;THELIGNY;72;AELB;160;;72353_FRGG141_FRGG080;534230,9319;6786528,157;GG080;GG080;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
04251X0024/F2;72357;THOREE-LES-PINS;72;AELB;40;30;72357_FRGG080_FRGG088;476444,9325;6734945,471;GG088;GG088;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;
03236X0021/F;72363;TUFFE;72;AELB;85;46;72363_FRGG141_FRGG081;517330,8843;6782923,126;GG081;GG081;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07503X0023/P;73002;AIGUEBELLE;73;AERM&C;330;;73002_FRDG406_FRDG308;957798,7469;6498705,815;DG308;DG308;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;
07511X0056/CPT;73003;AIGUEBLANCHE;73;AERM&C;786;;73003_ _FRDG406;972338,1139;6494782,662;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07258X0001/HY;73004;AILLON-LE-JEUNE;73;AERM&C;1000;;73004_ _FRDG144;939513,9718;6505021,568;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07258X0012/CPT;73004;AILLON-LE-JEUNE;73;AERM&C;1084;;73004_ _FRDG144;941330,4512;6506362,749;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07258X0013/CPT;73004;AILLON-LE-JEUNE;73;AERM&C;921;;73004_ _FRDG144;938359,8041;6505468,101;DG144;DG144;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07254X0017/CPT;73005;AILLON-LE-VIEUX;73;AERM&C;1010;;73005_ _FRDG144;940131,4105;6511184,337;DG144;DG144;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07277X0014/CPT;73006;AIME;73;AERM&C;1007;;73006_ _FRDG406;981673,3064;6501489,14;DG406;DG406;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07266X0021/S;73007;AITON;73;AERM&C;302;31.6;73007_FRDG406_FRDG308;953581,9711;6500442,888;DG308;DG308;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07252X0001/S;73008;AIX-LES-BAINS;73;AERM&C;230;19;73008_ _FRDG511;924150,5397;6516078,628;DG511;DG511;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07016X0008/CPT;73010;ALBENS;73;AERM&C;639;;73010_ _FRDG511;926781,2693;6525198,384;DG511;DG511;Hors RCS et RCO;;;;;;;;oui;;;;;;
07016X0009/CPT;73010;ALBENS;73;AERM&C;549;;73010_ _FRDG511;928199,0819;6523490,66;DG511;DG511;Hors RCS et RCO;;;;;;oui;;;;;;;;
07264X0036/CPT;73011;ALBERTVILLE;73;AERM&C;1094;;73011_ _FRDG406;966513,8098;6513596,342;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07264X0015/F;73011;ALBERTVILLE;73;AERM&C;335;22.35;73011_FRDG406_FRDG314;966484,4055;6513095,894;DG314;DG314;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
07747X0029/CPT;73012;ALBIEZ-LE-JEUNE;73;AERM&C;1403;;73012_ _FRDG406;964650,0338;6464269,355;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07747X0026/CPT;73013;ALBIEZ-MONTROND;73;AERM&C;1810;;73013_ _FRDG406;961003,1368;6459428,487;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07747X0028/CPT;73013;ALBIEZ-MONTROND;73;AERM&C;2091;;73013_ _FRDG406;963388,7767;6463838,918;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07747X0041/CPT;73013;ALBIEZ-MONTROND;73;AERM&C;1807;;73013_ _FRDG406;960619,6658;6458911,76;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07983X0002/CPT;73013;ALBIEZ-MONTROND;73;AERM&C;1963;;73013_ _FRDG406;964058,1452;6458273,56;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07263X0017/HY;73014;ALLONDAZ;73;AERM&C;999;;73014_ _FRDG144;963114,099;6517196,942;DG144;DG144;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07516X0035/CPT;73015;LES ALLUES;73;AERM&C;1929;;73015_ _FRDG406;978309,9353;6483292,629;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07516X0033/CPT;73015;LES ALLUES;73;AERM&C;1815;;73015_ _FRDG406;983488,1856;6477703,093;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07752X0064/CPT;73015;LES ALLUES;73;AERM&C;2122;;73015_ _FRDG406;983590,8115;6478437,325;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07752X0067/CPT;73015;LES ALLUES;73;AERM&C;2156;;73015_ _FRDG406;982655,4154;6479265,926;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07493X0086/CPT;73017;APREMONT;73;AERM&C;601;;73017_ _FRDG145;930644,2025;6494668,681;DG145;DG145;Hors RCS et RCO;;;;;;;oui;;;;;;;
07493X0085/CPT;73017;APREMONT;73;AERM&C;623;;73017_ _FRDG145;929447,7369;6493271,052;DG145;DG145;Hors RCS et RCO;;;;;;;oui;;;;;;;
07492X0022/CPT;73017;APREMONT;73;AERM&C;889;;73017_ _FRDG145;930593,6782;6493979,394;DG145;DG145;Hors RCS et RCO;;;;;;oui;;;;;;;;
07494X0001/HY;73018;ARBIN;73;AERM&C;335;;73018_ _FRDG144;939490,9621;6494983,162;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07257X0073/CPT;73029;BARBERAZ;73;AERM&C;287;;73029_FRDG145_FRDG304;929594,758;6499692,785;DG304;DG304;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07268X0016/CPT;73032;LA BATHIE;73;AERM&C;834;;73032_ _FRDG406;968988,7114;6508284,045;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07268X0017/CPT;73032;LA BATHIE;73;AERM&C;582;;73032_ _FRDG406;969385,3196;6510095,442;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07491X0006/CPT;73033;LA BAUCHE;73;AERM&C;1097;;73033_ _FRDG511;916909,6807;6490974,315;DG511;DG511;Hors RCS et RCO;;;;;;oui;;;;;;;;
07271X0014/CPT;73034;BEAUFORT;73;AERM&C;1330;;73034_ _FRDG406;977202,9877;6516005,67;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07272X0011/CPT;73034;BEAUFORT;73;AERM&C;1381;;73034_ _FRDG406;975568,1938;6518794,4;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07271X0012/CPT;73034;BEAUFORT;73;AERM&C;1717;;73034_ _FRDG406;974692,1139;6511044,316;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07271X0006/CPT;73034;BEAUFORT;73;AERM&C;1678;;73034_ _FRDG406;973576,9144;6515944,664;DG406;DG406;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07025X0046/CPT;73036;BELLECOMBE-EN-BAUGES;73;AERM&C;897;;73036_ _FRDG144;941114,2908;6518645,105;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07251X0021/CPT;73042;BILLIEME;73;AERM&C;366;;73042_ _FRDG511;919161,626;6517849,99;DG511;DG511;Hors RCS et RCO;;;;;;oui;;;;;;;;
07511X0053/CPT;73045;LE BOIS;73;AERM&C;1293;;73045_ _FRDG406;974339,8756;6493400,043;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07511X0052/CPT;73045;LE BOIS;73;AERM&C;740;;73045_ _FRDG406;973440,7397;6493607,308;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07511X0054/CPT;73045;LE BOIS;73;AERM&C;1318;;73045_ _FRDG406;972862,2298;6494027,98;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07511X0051/CPT;73045;LE BOIS;73;AERM&C;1384;;73045_ _FRDG406;972131,7655;6492425,19;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07504X0002/HY;73046;BONNEVAL;73;AERM&C;735;;73046_ _FRDG406;968805,4172;6495739,921;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07527X0001/CPT;73047;BONNEVAL-SUR-ARC;73;AERM&C;1898;;73047_ _FRDG406;1021010,245;6481402,493;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07252X0032/CPT;73050;BOURDEAU;73;AERM&C;399;;73050_ _FRDG511;922654,3012;6512984,011;DG511;DG511;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07502X0057/CPT;73052;BOURGET-EN-HUILE;73;AERM&C;1491;;73052_ _FRDG406;952453,2098;6491445,777;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07273X0001/HY;73054;BOURG-SAINT-MAURICE;73;AERM&C;1812;;73054_ _FRDG406;992338,0941;6507162,862;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07278X0025/CPT;73054;BOURG-SAINT-MAURICE;73;AERM&C;1851;;73054_ _FRDG406;991741,4825;6511424,953;DG406;DG406;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07277X0032/CPT;73054;BOURG-SAINT-MAURICE;73;AERM&C;1173;;73054_ _FRDG406;992151,3852;6515784,969;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07278X0030/CPT;73054;BOURG-SAINT-MAURICE;73;AERM&C;1659;;73054_ _FRDG406;989423,8985;6510154,966;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07516X0064/S05515;73055;BOZEL;73;AERM&C;1140;;73055_ _FRDG406;986487,6055;6490062,453;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07512X0014/S0555;73055;BOZEL;73;AERM&C;1370;;73055_ _FRDG406;986800,8709;6488725,649;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07516X0065/S05516;73055;BOZEL;73;AERM&C;1070;;73055_ _FRDG406;986698,2479;6489957,354;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07516X0063/S05512;73055;BOZEL;73;AERM&C;960;;73055_ _FRDG406;985165,6013;6493229,924;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07512X0019/S0551;73055;BOZEL;73;AERM&C;1540;;73055_ _FRDG406;986784,2763;6489742,172;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07512X0061/CPT;73055;BOZEL;73;AERM&C;1519;;73055_ _FRDG406;986036,9204;6492934,18;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07512X0012/S0556;73055;BOZEL;73;AERM&C;1280;;73055_ _FRDG406;984854,684;6490533,205;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07758X0004/CPT;73056;BRAMANS;73;AERM&C;1265;;73056_ _FRDG406;1003005,259;6457190,6;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07758X0005/CPT;73056;BRAMANS;73;AERM&C;1342;;73056_ _FRDG406;998525,072;6463335,484;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07016X0011/CPT;73059;BRISON-SAINT-INNOCENT;73;AERM&C;526;;73059_ _FRDG511;924844,8712;6519457,743;DG511;DG511;Hors RCS et RCO;;;;;;;;oui;;;;;;
07016X0019/SVO043;73062;CESSENS;73;AERM&C;811;;73062_ _FRDG511;925124,0473;6526634,614;DG511;DG511;Hors RCS et RCO;;;;;;;oui;;;;;;;
07268X0022/CPT;73063;CEVINS;73;AERM&C;748;;73063_ _FRDG406;975342,9445;6506453,778;DG406;DG406;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
07257X0068/CPT;73064;CHALLES-LES-EAUX;73;AERM&C;338;;73064_ _FRDG144;933581,9894;6498520,094;DG144;DG144;Hors RCS et RCO;;;;;;;oui;oui;;;;;;
07256X0038/F;73065;CHAMBERY;73;AERM&C;280;50;73065_FRDG144_FRDG304;928888,9174;6500583,153;DG304;DG304;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
07256X0015/S;73065;CHAMBERY;73;AERM&C;278;21.62;73065_FRDG145_FRDG304;927584,3818;6500243,355;DG304;DG304;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
07507X0018/CPT;73067;LA CHAMBRE;73;AERM&C;533;;73067_ _FRDG406;957234,5348;6480334,058;DG406;DG406;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07248X0004/CPT;73070;CHAMPAGNEUX;73;AERM&C;331;;73070_ _FRDG248;908533,3205;6506240,815;DG248;DG248;Hors RCS et RCO;;;;;;;;oui;;;;;;
07513X0053/CPT;73071;CHAMPAGNY-EN-VANOISE;73;AERM&C;1420;;73071_ _FRDG406;988634,5992;6493741,843;DG406;DG406;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07514X0009/CPT;73071;CHAMPAGNY-EN-VANOISE;73;AERM&C;1717;;73071_ _FRDG406;994813,2955;6495155,612;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07514X0008/CPT;73071;CHAMPAGNY-EN-VANOISE;73;AERM&C;1888;;73071_ _FRDG406;994127,6828;6489481,126;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07015X0008/F;73073;CHANAZ;73;AERM&C;235;20;73073_FRDG511_FRDG330;916431,0724;6527216,596;DG330;DG330;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07507X0016/CPT;73074;LA CHAPELLE;73;AERM&C;718;;73074_ _FRDG406;957669,6103;6484317,454;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07277X0028/CPT;73077;LES CHAPELLES;73;AERM&C;1574;;73077_ _FRDG406;991268,2037;6505518,096;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07744X0023/CPT;73080;LE CHATEL;73;AERM&C;2104;;73080_ _FRDG406;962836,3576;6474942,51;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07261X0004/CPT;73081;LE CHATELARD;73;AERM&C;1322;;73081_ _FRDG144;943403,4415;6513272,006;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07261X0005/CPT;73081;LE CHATELARD;73;AERM&C;826;;73081_ _FRDG144;944869,651;6515555,507;DG144;DG144;Hors RCS et RCO;;;;;;;oui;;;;;;;
07493X0073/CPT;73084;CHIGNIN;73;AERM&C;418;;73084_ _FRDG144;934479,4964;6496741,204;DG144;DG144;Hors RCS et RCO;;;;;;;oui;;;;;;;
07016X0013/CPT;73085;CHINDRIEUX;73;AERM&C;282;;73085_ _FRDG511;921123,0071;6527288,142;DG511;DG511;Hors RCS et RCO;;;;;;;oui;;;;;;;
07012X0018/CPT;73085;CHINDRIEUX;73;AERM&C;424;;73085_ _FRDG511;921665,3818;6524969,969;DG511;DG511;Hors RCS et RCO;;;;;;;;oui;;;;;;
07011X0109/SCE;73085;CHINDRIEUX;73;AERM&C;233;;73085_FRDG511_FRDG330;919718,7123;6529019,563;DG330;DG330;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;
07015X0014/CPT;73091;CONJUX;73;AERM&C;242;;73091_ _FRDG511;920251,9379;6525284,397;DG511;DG511;Hors RCS et RCO;;;;;;;oui;;;;;;;
07035X0013/CPT;73094;CREST-VOLAND;73;AERM&C;1397;;73094_ _FRDG406;974226,6214;6528152,244;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07494X0021/HY;73096;CRUET;73;AERM&C;401;;73096_ _FRDG144;940725,892;6498522,743;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07494X0022/HY;73096;CRUET;73;AERM&C;410;;73096_ _FRDG144;941693,9744;6498254,297;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07253X0022/CPT;73098;LES DESERTS;73;AERM&C;1262;;73098_ _FRDG144;931740,6747;6512963,661;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07258X0017/CPT;73098;LES DESERTS;73;AERM&C;1096;;73098_ _FRDG144;931438,6386;6509988,819;DG144;DG144;Hors RCS et RCO;;;;;;;oui;;;;;;;
07261X0006/CPT;73101;DOUCY-EN-BAUGES;73;AERM&C;1116;;73101_ _FRDG144;946445,6114;6517512,151;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07252X0036/CPT;73103;DRUMETTAZ-CLARAFOND;73;AERM&C;370;;73103_ _FRDG511;929217,3195;6512297,988;DG511;DG511;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07253X0038/CPT;73103;DRUMETTAZ-CLARAFOND;73;AERM&C;601;;73103_ _FRDG511;928553,4694;6511850,405;DG511;DG511;Hors RCS et RCO;;;;;;;;oui;;;;;;
07253X0041/CPT;73103;DRUMETTAZ-CLARAFOND;73;AERM&C;431;;73103_ _FRDG511;927027,1071;6509655,403;DG511;DG511;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
07253X0037/CPT;73103;DRUMETTAZ-CLARAFOND;73;AERM&C;621;;73103_ _FRDG511;928965,3384;6511276,87;DG511;DG511;Hors RCS et RCO;;;;;;oui;;;;;;;;
07261X0018/CPT;73106;ECOLE;73;AERM&C;965;;73106_ _FRDG144;952185,672;6507954,065;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07265X0073/CPT;73106;ECOLE;73;AERM&C;1235;;73106_ _FRDG144;950845,7432;6508333,299;DG144;DG144;Hors RCS et RCO;;;;;;;oui;;;;;;;
07492X0006/CPT;73107;ENTREMONT-LE-VIEUX;73;AERM&C;1359;;73107_ _FRDG145;923423,05;6490435,977;DG145;DG145;Hors RCS et RCO;;;;;;;;oui;;;;;;
07492X0014/CPT;73107;ENTREMONT-LE-VIEUX;73;AERM&C;1153;;73107_ _FRDG145;928176,0429;6489078,359;DG145;DG145;Hors RCS et RCO;;;;;;oui;;;;;;;;
07503X0022/CPT;73109;EPIERRE;73;AERM&C;485;;73109_ _FRDG406;959074,8256;6489625,782;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07268X0023/CPT;73110;ESSERTS-BLAY;73;AERM&C;654;;73110_ _FRDG406;967384,6988;6508261,617;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
07264X0059/CPT;73110;ESSERTS-BLAY;73;AERM&C;753;;73110_ _FRDG406;965577,8444;6507189,181;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07747X0022/CPT;73116;FONTCOUVERTE-LA-TOUSSUIRE;73;AERM&C;767;;73116_ _FRDG406;954185,1787;6467652,52;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07746X0026/CPT;73116;FONTCOUVERTE-LA-TOUSSUIRE;73;AERM&C;2164;;73116_ _FRDG406;960225,9762;6462686,356;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07265X0032/HY;73120;FRETERIVE;73;AERM&C;559;;73120_ _FRDG144;950129,4674;6505363,433;DG144;DG144;Hors RCS et RCO;;;;;;oui;;;;;;;;
07265X0031/HY;73120;FRETERIVE;73;AERM&C;393;;73120_ _FRDG144;948856,8815;6504166,847;DG144;DG144;Hors RCS et RCO;;;;;;oui;oui;;;;;;;
07024X0010/CPT;73123;LA GIETTAZ;73;AERM&C;1455;;73123_ _FRDG112;970433,2361;6536840,721;DG112;DG112;Hors RCS et RCO;;;;;;;oui;;;;;;;
07031X0040/CPT;73123;LA GIETTAZ;73;AERM&C;1464;;73123_ _FRDG406;969374,7787;6535065,743;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07276X0011/CPT;73126;GRANIER;73;AERM&C;1644;;73126_ _FRDG406;984115,4323;6507298,399;DG406;DG406;Hors RCS et RCO;;;;;;;;oui;;;;;;
07248X0009/CPT;73127;GRESIN;73;AERM&C;437;;73127_FRDG248_FRDG350;909107,5514;6505014,898;DG248;DG350;Hors RCS et RCO;;;;;;;oui;;;;;;;
07263X0065/CPT;73130;GRIGNON;73;AERM&C;653;;73130_ _FRDG406;964713,453;6509857,043;DG406;DG406;Hors RCS et RCO;;;;;;;oui;;;;;;;
07036X0029/CPT;73132;HAUTELUCE;73;AERM&C;1481;;73132_ _FRDG406;978682,6451;6525248,734;DG406;DG406;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07037X0012/CPT;73132;HAUTELUCE;73;AERM&C;1641;;73132_ _FRDG406;985991,3953;6523875,27;DG406;DG406;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07261X0014/CPT;73139;JARSY;73;AERM&C;1032;;73139_ _FRDG144;949956,0374;6513677,55;DG144;DG144;Hors RCS et RCO;;;;;;;;oui;;;;;;
07261X0013/CPT;73139;JARSY;73;AERM&C;1077;;73139_ _FRDG144;951087,0063;6513974,31;DG144;DG144;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;
07261X0017/CPT;73139;JARSY;73;AERM&C;807;;73139_ _FRDG144;949958,7744;6514160,347;DG144;DG144;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
07278X0020/CPT;73142;LANDRY;73;AERM&C;1683;;73142_ _FRDG406;992620,5056;6502706,537;DG406;DG406;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
07278X0021/CPT;73142;LANDRY;73;AERM&C;1165;;73142_ _FRDG406;995019,655;6502732,241;DG406;DG406;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
07766X0002/CPT;73143;LANSLEBOURG-MONT-CENIS;73;AERM&C;2176;;73143_ _FRDG413;1008995,59;6464111,618;DG413;DG413;Hors RCS et RCO;;;;;;oui;;;;;;;;
07766X0001/CPT;73143;LANSLEBOURG-MONT-CENIS;73;AERM&C;2029;;73143_ _FRDG413;1016797,066;6466985,184;DG413;DG413;Hors RCS et RCO;;;;;;oui;;;;;;;;
07762X0006/CPT;73144;LANSLEVILLARD;73;AERM&C;1560;;73144_ _FRDG406;1011260,639;6471611,167;DG406;DG406;Hors RCS et RCO;;;;;;oui;;;;;;;;
