"COD_POS","ANNEE","nbpreltot","MOYPTOTAL","MAXPTOTAL","MINMOLRECHTOTAL","MINMOLQTOTAL","MAXMOLQTOTAL"
"27240",2012,24,0.096625,0.215,277,2,6
"27290",2007,9,0.007222222,0.065,184,0,1
"27290",2008,4,0.05025,0.097,233,1,3
"27290",2009,12,0.0517375,0.13285,234,1,3
"27290",2010,11,0.015454545,0.07,231,0,2
"27290",2011,12,0.043333333,0.28,232,0,2
"27290",2012,10,0.0596,0.153,146,1,6
"27300",2007,10,0.0288,0.182,60,0,2
"27300",2008,5,0.1154,0.471,60,0,4
"27300",2009,11,0.069363636,0.277,146,1,4
"27300",2010,13,0.092307692,0.79,146,0,3
"27300",2011,12,0.020833333,0.08,232,0,2
"27300",2012,10,0.0638,0.172,146,1,9
"27330",2007,9,0.006333333,0.057,183,0,1
"27330",2008,2,0,0,233,0,0
"27330",2009,2,0,0,145,0,0
"27330",2010,2,0,0,232,0,0
"27330",2011,2,0,0,232,0,0
"27340",2007,3,0.02,0.06,60,0,1
"27340",2008,2,0,0,232,0,0
"27340",2009,2,0,0,145,0,0
"27340",2010,1,0,0,232,0,0
"27340",2011,2,0,0,232,0,0
"27340",2012,3,0.038,0.107,145,0,2
"27360",2007,1,0,0,184,0,0
"27360",2009,1,0.035,0.035,234,1,1
"27360",2010,1,0,0,233,0,0
"27360",2011,1,0,0,232,0,0
"27360",2012,1,0,0,277,0,0
"27390",2007,18,0.008444444,0.039,183,0,1
"27390",2008,4,0,0,230,0,0
"27390",2009,4,0,0,234,0,0
"27390",2010,4,0,0,232,0,0
"27390",2011,4,0,0,232,0,0
"27390",2012,4,0.0375,0.048,277,2,3
"27430",2007,2,0.14,0.187,184,2,3
"27430",2008,1,0.22,0.22,233,3,3
"27490",2007,10,0.1084,0.212,60,2,3
"27490",2008,2,0.148,0.15,230,3,3
"27490",2009,10,0.1227,0.245,145,0,4
"27490",2010,4,0.06,0.1,231,1,3
"27490",2011,5,0.08,0.1,146,1,3
"27490",2012,4,0.09025,0.107,277,6,7
"27500",2007,10,0,0,60,0,0
"27500",2008,2,0,0,233,0,0
"27500",2009,2,0,0,145,0,0
"27500",2010,2,0,0,229,0,0
"27500",2011,3,0,0,145,0,0
"27500",2012,2,0.008,0.01,277,1,1
"27510",2007,3,0,0,60,0,0
"27510",2009,3,0,0,145,0,0
"27510",2010,2,0.12,0.24,232,0,1
"27510",2011,1,0,0,232,0,0
"27510",2012,2,0.0135,0.02,277,1,1
"27700",2007,2,0,0,182,0,0
"27700",2008,3,0,0,60,0,0
"27700",2009,2,0.0105,0.021,234,0,1
"27700",2010,3,0,0,145,0,0
"27700",2011,3,0,0,145,0,0
"27700",2012,2,0.025,0.05,277,0,2
"27710",2007,2,0.1315,0.132,184,2,2
"27710",2008,2,0.1655,0.19,233,2,3
"27710",2009,2,0.1125,0.114,234,2,2
"27800",2007,9,0.023555556,0.118,184,0,2
"27800",2008,2,0.055,0.11,233,0,1
"27800",2009,1,0,0,234,0,0
"27800",2010,10,0.016,0.16,231,0,1
"27800",2011,12,0.026666667,0.32,145,0,2
"27800",2012,9,0.026444444,0.089,277,1,4
"27930",2007,5,0.0048333335,0.029,60,0,1
"27930",2008,3,0,0,233,0,0
"27930",2009,6,0,0,145,0,0
"27930",2010,7,0,0,145,0,0
"27930",2011,6,0,0,144,0,0
"27930",2012,5,0.00775,0.015,277,0,2
"27950",2007,3,0,0,184,0,0
"27950",2008,1,0,0,236,0,0
"27950",2009,5,0.1685,0.317,234,0,4
"27950",2010,5,0,0,231,0,0
"27950",2011,6,0,0,145,0,0
"27950",2012,5,0.06825,0.53,277,0,2
"28120",2007,2,0.025,0.05,174,0,2
"28120",2008,4,0.0575,0.2,176,0,2
"28120",2009,5,0.022,0.06,176,0,2
"28120",2010,5,0.012,0.03,170,0,1
"28120",2011,4,0.01025,0.021,278,0,1
"28120",2012,5,0,0,279,0,0
"28140",2007,3,0,0,62,0,0
"28140",2008,3,0,0,176,0,0
"28140",2009,3,0,0,176,0,0
"28140",2010,6,0,0,170,0,0
"28140",2011,5,0,0,278,0,0
"28140",2012,5,0,0,279,0,0
"28170",2007,6,0,0,184,0,0
"28170",2008,3,0.04,0.04,233,1,1
"28170",2009,6,0.02,0.04,3,0,1
"28170",2010,21,0.005714286,0.04,2,0,2
"28170",2011,6,0.015,0.03,232,0,1
"28170",2012,30,0.0831666666666667,0.16,277,3,7
"28210",2007,5,0.0559166665,0.11,62,0,2
"28210",2008,5,0.07925,0.113,233,1,2
"28210",2009,9,0.08915,0.118,52,1,3
"28210",2010,10,0.052380952,0.095,52,0,3
"28210",2011,4,0.0325,0.05,232,0,1
"28210",2012,4,0.0965,0.146,277,1,4
"28220",2007,8,0.045,0.09,174,0,2
"28220",2008,6,0.046666667,0.07,176,0,2
"28220",2009,14,0.068,0.14,176,1,2
"28220",2010,10,0.024,0.05,170,0,1
"28220",2011,10,0.0364,0.05,278,0,1
"28220",2012,10,0.044,0.049,279,1,2
"28250",2007,3,0,0,184,0,0
"28250",2009,6,0,0,234,0,0
"28250",2010,3,0,0,233,0,0
"28250",2011,6,0,0,232,0,0
"28250",2012,3,0.03,0.03,277,1,1
"28260",2007,2,0,0,63,0,0
"28260",2008,2,0,0,233,0,0
"28260",2009,2,0,0,234,0,0
"28260",2010,1,0,0,229,0,0
"28260",2011,3,0,0,229,0,0
"28260",2012,2,0.007,0.009,277,1,1
"28290",2007,16,0.045,0.09,174,0,2
"28290",2008,12,0.046666667,0.07,176,0,2
"28290",2009,28,0.068,0.14,176,1,2
"28290",2010,20,0.024,0.05,170,0,1
"28290",2011,20,0.0364,0.05,278,0,1
"28290",2012,20,0.044,0.049,279,1,2
"28300",2007,2,0.0625,0.125,184,0,2
"28300",2008,1,0.04323,0.04323,234,2,2
"28300",2009,2,0.1275,0.159,234,2,3
"28300",2010,3,0.07,0.14,232,1,3
"28300",2011,3,0.064666667,0.144,232,1,3
"28300",2012,4,0.0735,0.115,277,2,5
"28310",2007,13,0.16952083325,0.366,21,0,3
"28310",2008,2,0.4095,0.457,236,3,4
"28310",2009,15,0.17558333325,0.37,52,1,4
"28310",2010,15,0.10541666675,0.29,52,1,4
"28310",2011,19,0.1599285715,0.3,52,1,9
"28310",2012,14,0.2927,0.833,93,3,13
"28360",2007,4,0.335,0.74,51,2,3
"28360",2008,4,0.13175,0.18,51,1,2
"28360",2009,7,0.151142857,0.2,52,2,3
"28360",2010,7,0.124428571,0.145,52,2,3
"28360",2011,6,0.173333333,0.25,52,2,3
"28360",2012,6,0.1455,0.158,93,2,3
"28700",2007,3,0.157333333,0.194,114,3,3
"28700",2009,3,0.108333333,0.135,180,1,3
"28700",2010,4,0.07,0.14,228,1,4
"28700",2011,5,0.142,0.3,174,1,9
"28700",2012,4,0.338,0.833,234,5,11
"28800",2007,3,0.14,0.16,63,2,2
"28800",2008,3,0.096666667,0.21,176,1,3
"28800",2009,6,0.0865,0.12,176,1,3
"28800",2010,4,0.06,0.08,170,1,2
"28800",2011,5,0.1436,0.197,278,2,4
"28800",2012,4,0.086,0.093,279,2,2
"29100",2007,4,0,0,18,0,0
"29100",2008,3,0,0,45,0,0
"29100",2009,3,0,0,83,0,0
"29100",2010,2,0,0,271,0,0
"29100",2011,3,0,0,89,0,0
"29100",2012,3,0,0,89,0,0
"29120",2007,2,0,0,271,0,0
"29120",2008,2,0,0,272,0,0
"29120",2009,2,0.085,0.17,272,0,1
"29120",2010,2,0,0,271,0,0
"29120",2011,2,0,0,279,0,0
"29120",2012,2,0,0,279,0,0
"29150",2007,2,0.06,0.07,271,1,1
"29150",2008,2,0.05,0.06,272,1,1
"29150",2009,2,0.04,0.04,272,1,1
"29150",2010,2,0.02,0.04,271,0,1
"29150",2011,3,0.044,0.05,90,1,1
"29150",2012,2,0.039,0.043,279,1,1
"29170",2007,6,0.043333333,0.13,18,0,2
"29170",2008,4,0.125,0.13,272,2,2
"29170",2009,6,0.086666667,0.14,45,0,3
"29170",2010,4,0.1,0.12,271,2,2
"29170",2011,6,0.07,0.11,89,0,2
"29170",2012,4,0.121,0.136,279,2,4
"29180",2007,2,0,0,271,0,0
"29180",2008,2,0,0,272,0,0
"29180",2009,2,0,0,272,0,0
"29180",2010,2,0,0,271,0,0
"29180",2011,2,0,0,279,0,0
"29180",2012,2,0,0,279,0,0
"29380",2007,2,0.015,0.03,271,0,1
"29380",2008,2,0.05,0.06,272,1,1
"29380",2009,3,0.074,0.122,12,1,2
"29380",2010,2,0.07,0.11,271,1,2
"29380",2011,2,0.0995,0.1,279,2,2
"29380",2012,2,0.118,0.122,279,2,2
"29420",2007,2,0.06,0.07,271,1,1
"29420",2008,3,0.056666667,0.08,272,1,1
"29420",2009,5,0.096,0.19,272,1,3
"29420",2010,4,0.0825,0.1,271,1,2
"29420",2011,4,0.14025,0.21,279,1,2
"29420",2012,4,0.048,0.056,279,1,1
"29430",2007,3,0.03,0.05,18,0,1
"29430",2008,3,0.033333333,0.07,272,0,1
"29430",2009,6,0.044166667,0.055,84,1,2
"29430",2010,4,0.04,0.04,271,1,1
"29430",2011,4,0.1075,0.168,279,2,3
"29430",2012,4,0.0415,0.052,279,1,2
"29450",2007,2,0.03,0.06,271,0,1
"29450",2008,2,0.065,0.08,272,1,1
"29450",2009,2,0.02,0.04,272,0,1
"29450",2010,2,0.05,0.06,271,1,1
"29450",2011,2,0.058,0.06,334,1,1
"29450",2012,2,0.049,0.053,279,1,1
"29560",2007,2,0,0,271,0,0
"29560",2008,2,0.145,0.29,272,0,1
"29560",2009,2,0,0,272,0,0
"29560",2010,2,0,0,271,0,0
"29560",2011,2,0,0,279,0,0
"29560",2012,2,0,0,279,0,0
"29600",2007,2,0.02,0.04,271,0,1
"29600",2008,2,0,0,272,0,0
"29600",2009,2,0,0,272,0,0
"29600",2010,2,0,0,271,0,0
"29600",2011,1,0,0,280,0,0
"29600",2012,2,0,0,279,0,0
"29630",2007,2,0.11,0.11,274,1,1
"29630",2008,4,0.165,0.23,272,1,3
"29630",2009,4,0.145,0.16,272,2,2
"29630",2010,4,0.085,0.09,271,1,1
"29630",2011,4,0.0985,0.1,279,1,1
"29630",2012,4,0.089,0.095,279,1,1
"29640",2007,2,0,0,271,0,0
"29640",2008,2,0,0,272,0,0
"29640",2009,2,0,0,272,0,0
"29640",2010,2,0,0,271,0,0
"29640",2011,1,0,0,280,0,0
"29640",2012,2,0.0195,0.039,279,0,1
"29660",2007,2,0,0,271,0,0
"29660",2008,2,0,0,272,0,0
"29660",2009,2,0,0,272,0,0
"29660",2010,2,0,0,271,0,0
"29660",2011,2,0,0,334,0,0
"29660",2012,2,0,0,279,0,0
"29700",2007,3,0,0,18,0,0
"29700",2008,2,0,0,272,0,0
"29700",2009,2,0,0,272,0,0
"29700",2010,2,0,0,271,0,0
"29700",2011,2,0,0,334,0,0
"29700",2012,3,0,0,89,0,0
"29780",2007,3,0,0,18,0,0
"29780",2008,3,0,0,43,0,0
"29780",2009,3,0,0,84,0,0
"29780",2010,3,0,0,89,0,0
"29780",2011,3,0,0,89,0,0
"29780",2012,2,0,0,279,0,0
"29800",2007,1,0.03,0.03,274,1,1
"29800",2008,2,0,0,272,0,0
"29800",2009,2,0,0,272,0,0
"29800",2010,2,0,0,271,0,0
"29800",2011,2,0.0105,0.021,334,0,1
"29800",2012,2,0,0,279,0,0
"29830",2007,3,0.13,0.16,4,1,2
"29830",2008,4,0.1425,0.33,43,0,2
"29830",2009,6,0.098333333,0.14,1,1,2
"29830",2010,5,0.0968,0.12,89,1,3
"29830",2011,5,0.158,0.288,1,1,4
"29830",2012,5,0.0934,0.13,89,2,3
"30000",2007,1,0,0,1,0,0
"30000",2009,4,0.21,0.31,383,1,4
"30000",2010,4,0.11,0.28,410,1,3
"30000",2011,4,0.185,0.4,368,1,6
"30000",2012,4,0.11525,0.221,410,1,3
"30110",2007,1,0,0,1,0,0
"30120",2007,1,0,0,1,0,0
"30120",2008,1,0,0,107,0,0
"30120",2010,1,0,0,108,0,0
"30120",2012,1,0,0,108,0,0
"30127",2007,2,0.02,0.04,1,0,2
"30127",2008,4,0.0825,0.17,379,2,3
"30127",2009,5,0.19,0.31,108,3,5
"30127",2010,4,0.2175,0.28,409,3,5
"30127",2011,4,0.2675,0.38,409,4,6
"30127",2012,7,0.066571429,0.17,107,0,4
"30129",2007,3,0.02,0.06,1,0,2
"30129",2008,12,0.275833333333333,0.75,379,0,6
"30129",2009,12,0.2125,0.34,383,0,5
"30129",2010,13,0.2505,0.45,108,0,6
"30129",2011,14,0.214166666666667,0.58,108,0,8
"30129",2012,13,0.224066666666667,0.44,108,1,6
"30130",2007,7,0,0,1,0,0
"30130",2008,4,0,0,379,0,0
"30130",2009,4,0,0,383,0,0
"30130",2010,5,0.0025,0.02,108,0,1
"30130",2011,4,0,0,295,0,0
"30130",2012,5,0,0,108,0,0
"30132",2007,6,0.09,0.1,375,3,3
"30132",2008,5,0.184,0.35,108,3,4
"30132",2009,4,0.28,0.34,383,3,4
"30132",2010,5,0.26,0.39,108,0,4
"30132",2011,7,0.08,0.26,108,0,5
"30132",2012,5,0.1514,0.32,108,1,5
"30140",2007,2,0.01,0.02,1,0,1
"30140",2008,4,0.0725,0.21,381,1,4
"30140",2009,4,0.0475,0.15,383,0,4
"30140",2010,5,0.048,0.07,108,1,3
"30140",2011,4,0.0625,0.12,409,1,4
"30140",2012,5,0.0332,0.086,108,0,5
"30150",2007,7,0,0,59,0,0
"30150",2009,1,0,0,107,0,0
"30150",2011,1,0,0,108,0,0
"30190",2007,6,0.003333333,0.02,376,0,1
"30190",2008,4,0.2475,0.52,381,1,5
"30190",2009,3,0.82,1.11,383,4,5
"30190",2010,4,9.1025,24.6,409,2,13
"30190",2011,4,0.3025,0.66,409,3,6
"30190",2012,4,0.0825,0.15,409,0,3
"30200",2007,6,0,0,376,0,0
"30200",2008,8,1.38,4.73,379,0,7
"30200",2009,8,1.20375,3.48,383,0,6
"30200",2010,9,0.601666666666667,2.45,108,0,7
"30200",2011,12,0.45625,2.18,108,0,8
"30200",2012,10,0.555583333333333,2.02,108,0,7
"30210",2007,3,0.0875,0.35,1,0,6
"30210",2008,6,0.126,0.22,107,0,4
"30210",2009,4,0.03,0.12,383,0,2
"30210",2010,6,0.023,0.03,108,0,2
"30210",2011,4,0.0075,0.03,409,0,1
"30210",2012,5,0.001,0.005,108,0,2
"30250",2007,1,0,0,1,0,0
"30250",2008,4,0.025,0.1,379,0,1
"30250",2009,4,0.005,0.02,383,0,1
"30250",2010,4,0.0475,0.14,409,0,1
"30250",2011,4,0.035,0.14,409,0,1
"30250",2012,4,0.015,0.02,409,0,1
"30260",2007,1,0,0,1,0,0
"30300",2007,6,0.011666667,0.04,376,0,2
"30320",2007,3,0.193333333,0.35,1,0,6
"30320",2008,5,0.35,0.47,107,5,6
"30320",2009,5,0.476,0.97,108,4,5
"30320",2010,4,0.56,0.63,409,4,6
"30320",2011,8,0.2325,0.46,108,4,5
"30320",2012,8,0.272625,0.72,107,2,9
"30330",2007,1,0.63,0.63,105,4,4
"30330",2008,4,1.7975,2.37,379,7,8
"30330",2009,4,1.61,1.69,383,6,7
"30330",2010,7,1.255714286,2.05,108,6,6
"30330",2011,7,0.692857143,1.04,108,5,8
"30330",2012,7,0.904285714,1.67,108,6,8
"30350",2007,6,0.163333333,0.22,376,3,4
"30350",2008,10,0.187,0.36,107,2,5
"30350",2009,8,0.295,0.4,383,2,7
"30350",2010,13,0.290125,0.57,108,2,7
"30350",2011,15,0.1895535715,0.56,108,2,8
"30350",2012,14,0.0947142855,0.23,108,1,7
"30360",2008,5,0.024,0.06,108,0,2
"30360",2009,4,1.2225,3.92,383,2,4
"30360",2010,5,0.214,0.55,108,2,4
"30360",2011,4,0.11,0.19,409,2,4
"30360",2012,4,0.1525,0.2,409,2,4
"30440",2007,1,0,0,1,0,0
"30450",2012,1,0,0,108,0,0
"30460",2007,1,0,0,1,0,0
"30460",2012,1,0.006,0.006,108,2,2
"30470",2007,1,0.11,0.11,59,3,3
"30470",2008,4,0.14,0.21,379,3,4
"30470",2009,5,0.162,0.24,108,3,6
"30470",2010,5,0.172,0.31,108,0,6
"30470",2011,9,0.288888889,0.5,108,0,10
"30470",2012,8,0.3265,0.38,107,6,13
"30490",2008,4,0.0275,0.08,379,0,1
"30490",2009,4,0.055,0.22,383,0,1
"30490",2010,4,0.045,0.16,409,0,2
"30490",2011,4,0,0,383,0,0
"30490",2012,4,0.045,0.1,409,0,1
"30610",2007,1,0,0,1,0,0
"30610",2010,1,0.06,0.06,107,2,2
"30610",2012,1,0,0,108,0,0
"30620",2007,3,0.036666667,0.07,1,0,2
"30620",2008,5,0.082,0.17,107,0,4
"30620",2009,4,0.06,0.12,383,1,2
"30620",2010,5,0.136,0.24,108,2,4
"30620",2011,4,0.06,0.08,409,1,3
"30620",2012,5,0.062,0.12,108,1,6
"30630",2007,1,0,0,1,0,0
"30700",2007,9,0.00333333333333333,0.04,1,0,2
"30700",2008,1,0.03,0.03,107,1,1
"30700",2010,1,0,0,108,0,0
"30700",2012,1,0.024,0.024,108,4,4
"30740",2007,6,0.163333333,0.21,375,3,6
"30740",2008,4,0.255,0.46,379,2,5
"30740",2009,4,0.34,0.44,383,5,7
"30740",2010,5,0.298,0.45,108,4,6
"30740",2011,4,0.2175,0.37,406,3,6
"30740",2012,5,0.1682,0.28,108,2,7
"30770",2007,1,0,0,1,0,0
"30800",2007,13,0.1242857145,0.33,58,0,4
"30800",2008,7,0.2015,0.35,107,1,4
"30800",2009,9,0.1075,0.18,108,1,4
"30800",2010,11,0.2259666665,0.49,108,2,5
"30800",2011,15,0.185625,0.4,108,2,5
"30800",2012,13,0.135625,0.48,2,0,7
"30900",2007,2,0,0,1,0,0
"30900",2009,8,0.21,0.31,383,1,4
"30900",2010,8,0.11,0.28,410,1,3
"30900",2011,8,0.185,0.4,368,1,6
"30900",2012,8,0.11525,0.221,410,1,3
"30920",2008,4,1.2925,1.5,379,4,7
"30920",2009,3,0.743333333,0.85,383,2,5
"30920",2010,4,0.83,0.95,409,4,6
"30920",2011,4,0.71,0.91,409,4,7
"30920",2012,4,0.49,0.57,409,2,3
"31160",2007,4,0,0,18,0,0
"31160",2008,4,0,0,21,0,0
"31160",2009,4,0,0,21,0,0
"31160",2010,3,0,0,31,0,0
"31160",2011,5,0.0116666665,0.07,31,0,1
"31160",2012,4,0,0,31,0,0
"31190",2012,1,0.314,0.314,31,3,3
"31220",2007,2,0.055,0.064,18,3,3
"31220",2008,2,0.089,0.096,21,3,3
"31220",2009,2,0.1195,0.13,21,3,3
"31220",2010,3,0.057666667,0.092,31,1,3
"31220",2011,2,0.042,0.042,31,1,1
"31220",2012,3,0.027666667,0.031,31,1,2
"31330",2007,2,0.196,0.213,50,4,5
"31330",2008,2,0.1255,0.149,21,3,3
"31330",2009,2,0.226,0.232,21,2,4
"31330",2010,1,0.267,0.267,31,3,3
"31330",2011,3,0.353,0.439,31,3,3
"31470",2007,2,0.231,0.363,50,4,4
"31470",2008,2,0.06,0.086,21,2,2
"31470",2009,2,0.2235,0.328,21,3,4
"31470",2010,1,0.085,0.085,31,2,2
"31470",2011,3,0.338,0.88,31,1,5
"31470",2012,2,0.0525,0.068,31,1,2
"31560",2012,2,0.1535,0.187,31,1,3
"31600",2007,2,0.1365,0.137,50,2,2
"31600",2008,2,0.213,0.224,21,2,3
"31600",2009,2,0.2255,0.229,21,2,2
"31600",2010,2,0.127,0.144,31,1,2
"31600",2011,2,0.055,0.11,31,0,2
"31600",2012,4,0.233,0.46,31,2,4
"31700",2007,3,0,0,18,0,0
"31700",2010,2,0,0,31,0,0
"31700",2011,3,0.005,0.02,31,0,1
"31700",2012,3,0,0,31,0,0
"31800",2007,3,0.004,0.006,50,0,1
"31800",2008,2,0.0035,0.007,21,0,1
"31800",2009,3,0.002333333,0.007,21,0,1
"31800",2010,1,0,0,31,0,0
"31800",2011,4,0,0,31,0,0
"31800",2012,2,0,0,31,0,0
"31860",2007,2,0.291,0.35,33,2,2
"31860",2010,2,0.1535,0.184,31,3,5
"31860",2011,2,0.701,1.352,102,2,6
"31860",2012,2,0.309,0.413,31,2,2
"31870",2012,2,0.028,0.028,31,1,1
"32160",2007,1,0.035,0.035,50,2,2
"32160",2008,2,0.2335,0.38,25,1,3
"32160",2009,2,0,0,23,0,0
"32160",2010,2,0.5665,0.587,31,3,3
"32160",2011,3,0.101,0.303,4,0,6
"32160",2012,2,0.043,0.065,31,1,2
"32240",2007,2,0.396,0.514,50,3,5
"32240",2008,2,0.237,0.462,25,1,4
"32240",2009,3,0.0759,0.1947,23,0,5
"32240",2010,2,0.3875,0.421,31,4,4
"32240",2011,3,0.199666667,0.304,31,0,4
"32240",2012,4,0.143,0.245,31,2,4
"32400",2007,2,0.4505,0.876,50,1,6
"32400",2008,2,0.172,0.299,25,2,5
"32400",2009,2,0.0935,0.187,23,0,2
"32400",2010,2,0.1735,0.183,31,3,4
"32400",2011,5,0.153,0.29,4,0,5
"32400",2012,2,0.1015,0.114,31,3,3
"32460",2007,1,0.265,0.265,49,4,4
"32460",2008,2,0.199,0.398,25,0,5
"32460",2009,3,0.048,0.102,23,0,3
"32460",2010,2,0.1875,0.251,31,3,4
"32460",2011,4,0.22925,0.42,3,0,8
"32460",2012,3,0.130333333,0.158,31,4,4
"32800",2007,2,0.113,0.138,50,3,3
"32800",2008,2,0.097,0.15,25,2,5
"32800",2009,2,0,0,23,0,0
"32800",2010,3,0.051533333,0.071,31,1,3
"32800",2011,2,0.0655,0.072,31,2,3
"32800",2012,3,0.030666667,0.071,31,0,3
"33114",2007,1,0,0,20,0,0
"33114",2009,1,0,0,94,0,0
"33115",2007,4,0,0,50,0,0
"33115",2008,4,0.0035,0.007,21,0,1
"33115",2009,4,0,0,21,0,0
"33115",2010,4,0,0,31,0,0
"33115",2011,4,0,0,31,0,0
"33115",2012,4,0,0,31,0,0
"33121",2007,4,0.06,0.12,49,0,1
"33121",2008,4,0,0,21,0,0
"33121",2009,4,0,0,21,0,0
"33121",2010,4,0,0,31,0,0
"33121",2011,4,0,0,31,0,0
"33121",2012,4,0,0,31,0,0
"33125",2007,1,0,0,20,0,0
"33125",2009,1,0,0,94,0,0
"33125",2011,1,0,0,91,0,0
"33127",2007,2,0.116,0.184,50,1,2
"33127",2008,4,0.0375,0.15,1,0,1
"33127",2009,3,0,0,1,0,0
"33127",2010,3,0.031333333,0.094,1,0,1
"33127",2011,4,0.05575,0.15,1,0,3
"33127",2012,4,0.01575,0.021,1,0,1
"33160",2007,4,0.003,0.007,15,0,1
"33160",2008,3,0.03,0.09,21,0,3
"33160",2009,4,0.01175,0.027,21,0,2
"33160",2010,4,0.02275,0.091,31,0,1
"33160",2011,3,0,0,35,0,0
"33160",2012,3,0.012666667,0.038,31,0,1
"33170",2007,2,0,0,15,0,0
"33170",2008,1,0.12,0.12,28,4,4
"33170",2009,2,0.03,0.04,94,2,2
"33170",2010,2,0.0645,0.089,31,1,1
"33170",2011,3,0.067666667,0.093,92,2,2
"33170",2012,3,0.041,0.05,31,1,3
"33180",2007,1,0,0,20,0,0
"33190",2007,2,0.244,0.294,50,4,5
"33190",2008,2,0.2145,0.261,21,3,5
"33190",2009,2,0.263,0.309,21,5,5
"33190",2010,2,0.158,0.175,31,3,5
"33190",2011,2,0.1265,0.131,31,4,4
"33190",2012,2,0.1005,0.127,31,2,4
"33220",2007,1,0,0,12,0,0
"33220",2009,4,0.176,0.2,21,5,6
"33220",2010,5,0.0986666666666667,0.15,31,3,3
"33220",2011,4,0.107,0.133,31,3,3
"33220",2012,4,0.029,0.034,31,1,1
"33230",2007,1,0,0,20,0,0
"33230",2012,1,0,0,96,0,0
"33260",2007,4,0,0,50,0,0
"33260",2008,4,0.0035,0.007,21,0,1
"33260",2009,4,0,0,21,0,0
"33260",2010,4,0,0,31,0,0
"33260",2011,4,0,0,31,0,0
"33260",2012,4,0,0,31,0,0
"33290",2007,2,0,0,1,0,0
"33290",2010,2,0.1615,0.216,31,2,4
"33290",2011,2,0.091,0.104,31,2,3
"33290",2012,2,0.0755,0.081,31,2,2
"33390",2007,5,0,0,15,0,0
"33390",2008,4,0.0015,0.006,21,0,1
"33390",2009,5,0,0,21,0,0
"33390",2010,4,0,0,31,0,0
"33390",2011,4,0,0,31,0,0
"33390",2012,4,0,0,31,0,0
"33410",2007,4,0.40525,0.846,18,5,6
"33410",2008,4,0.41425,0.735,21,2,6
"33410",2009,5,0.41975,0.852,21,0,6
"33410",2010,4,0.28575,0.633,31,0,5
"33410",2011,5,0.2435,0.626,31,0,6
"33410",2012,3,0.0505,0.101,31,0,2
"33430",2007,1,0.011,0.011,20,1,1
"33460",2007,1,0,0,20,0,0
"33470",2007,1,0,0,20,0,0
"33470",2009,1,0,0,94,0,0
"33480",2007,1,0,0,20,0,0
"33490",2007,1,0,0,20,0,0
"33490",2009,1,0,0,94,0,0
"33510",2007,1,0,0,20,0,0
"33510",2009,1,0,0,94,0,0
"33550",2007,1,0,0,20,0,0
"33590",2007,1,0,0,20,0,0
"33590",2009,1,0,0,94,0,0
"33650",2007,6,0.00766666666666667,0.048,15,0,3
"33650",2008,3,0.062333333,0.14,21,0,5
"33650",2009,3,0.072,0.114,21,2,4
"33650",2010,2,0.1525,0.175,31,1,4
"33650",2011,3,0.116666667,0.25,31,0,2
"33650",2012,5,0.0277777776666667,0.23,31,0,2
"33690",2007,2,0.005,0.01,15,0,1
"33690",2009,1,0,0,94,0,0
"33690",2011,1,0,0,91,0,0
"33760",2007,2,0.9055,1.128,50,8,8
"33760",2008,4,0.49075,0.839,1,1,7
"33760",2009,4,0.51225,1.085,1,0,7
"33760",2010,4,0.522,1.196,1,0,8
"33760",2011,4,0.46875,1.017,1,0,7
"33760",2012,4,0.461,0.841,1,1,7
"33780",2007,1,0,0,20,0,0
"33780",2009,1,0,0,94,0,0
"33820",2007,3,0.009333333,0.028,15,0,1
"33820",2008,2,0,0,21,0,0
"33820",2009,3,0,0,21,0,0
"33820",2010,2,0,0,31,0,0
"33820",2011,2,0,0,31,0,0
"33820",2012,2,0,0,31,0,0
"33830",2007,1,0.007,0.007,20,1,1
"33830",2011,1,0,0,91,0,0
"33890",2007,2,0.022,0.027,50,2,2
"33890",2008,1,0.017,0.017,21,1,1
"33910",2007,2,0.039,0.067,50,1,1
"33910",2008,2,0,0,21,0,0
"33910",2009,2,0,0,21,0,0
"33910",2010,2,0,0,31,0,0
"33910",2011,2,0,0,31,0,0
"33910",2012,2,0.03,0.06,31,0,1
"33990",2007,1,0,0,20,0,0
"34120",2007,7,0.03,0.15,58,0,3
"34120",2008,9,0.0494,0.15,372,0,2
"34120",2009,12,0.0387857145,0.343,108,0,1
"34120",2010,9,0.038,0.13,108,0,2
"34120",2011,8,0.05375,0.18,371,0,4
"34120",2012,12,0.040342857,0.18,107,0,5
"34130",2007,24,0.0676111111111111,0.251,1,0,3
"34130",2008,55,0.118446428555556,1.09,107,0,7
"34130",2009,36,0.226111111111111,1.14,372,0,9
"34130",2010,39,0.225777777777778,0.93,108,0,11
"34130",2011,36,0.128333333333333,0.76,366,0,10
"34130",2012,41,0.176205555555556,0.88,107,0,12
"34150",2007,1,0,0,58,0,0
"34150",2008,1,0,0,373,0,0
"34150",2009,2,0.06,0.12,108,0,2
"34150",2010,3,0,0,372,0,0
"34160",2007,10,0.1485714285,0.33,58,0,4
"34160",2008,11,0.1324,0.46,107,0,5
"34160",2009,10,0.145166666666667,0.377,108,0,5
"34160",2010,12,0.165583333333333,0.41,108,0,4
"34160",2011,10,0.2487,0.552,108,0,5
"34160",2012,11,0.3204642855,0.572,108,0,5
"34170",2007,6,0.01,0.03,376,0,1
"34190",2008,1,0,0,373,0,0
